episode,winner,ppo_agent_reward,episode_length
358,Aggressive,38.5448,500
359,Random,46.7563,500
360,Aggressive,40.036,500
361,Aggressive,31.6867,500
362,Random,57.5973,500
363,Aggressive,35.6001,500
364,Aggressive,35.6167,500
365,Conservative,25.6567,500
366,ValueBuyer,105.7268,500
367,Aggressive,11.4317,195
368,Aggressive,27.0753,500
369,Aggressive,32.6272,500
370,Aggressive,14.6262,280
371,Aggressive,31.5227,500
372,ValueBuyer,30.2931,500
373,Conservative,41.8988,500
374,Random,166.4901,369
375,Conservative,10.9756,208
376,Aggressive,41.7821,500
377,ValueBuyer,46.4874,500
378,Conservative,20.9595,275
379,Aggressive,6.4495,500
380,Aggressive,8.4652,500
381,Random,62.264,500
382,Random,51.6037,500
383,Conservative,40.046,500
384,Conservative,49.1505,500
385,ValueBuyer,15.1102,500
386,ValueBuyer,27.8899,500
387,Conservative,33.31,500
388,Random,140.6763,286
389,ValueBuyer,19.1462,195
390,ValueBuyer,12.8914,195
391,Random,609.1537,500
392,Random,46.0786,500
393,Aggressive,28.3324,500
394,Random,61.9976,500
395,Conservative,37.8982,500
396,Aggressive,15.1732,183
397,Random,73.6413,500
398,Random,153.983,261
399,Aggressive,34.3056,500
400,Aggressive,33.7105,500
401,Random,130.5058,500
402,Conservative,17.3566,258
403,Random,53.7594,500
404,Random,102.0211,240
405,Random,87.1354,256
406,Aggressive,20.6213,271
407,ValueBuyer,8.737,265
408,Aggressive,28.4278,500
409,ValueBuyer,8.1568,96
410,Aggressive,34.5636,500
411,Aggressive,10.0723,195
412,Random,267.3817,284
413,Aggressive,33.8504,500
414,Conservative,44.2021,500
415,ValueBuyer,31.419,500
416,Random,53.4803,500
417,Aggressive,38.5929,500
418,Aggressive,44.6668,500
419,Aggressive,43.9498,500
420,Aggressive,13.867,156
421,Conservative,33.7744,500
422,Random,67.9906,104
423,Aggressive,36.7241,447
424,Conservative,35.7486,500
425,Conservative,49.2726,500
426,Conservative,34.2193,500
427,Aggressive,33.0861,500
428,Aggressive,4.7296,120
429,Aggressive,42.0693,500
430,ValueBuyer,6.0849,244
431,ValueBuyer,40.9054,500
432,Random,68.1828,500
433,ValueBuyer,7.9129,307
434,ValueBuyer,44.2619,500
435,Conservative,24.0167,500
436,Aggressive,34.1551,500
437,Conservative,39.7894,500
438,Conservative,40.453,500
439,Random,127.773,229
440,Aggressive,31.6917,500
441,ValueBuyer,8.8372,179
442,Aggressive,40.5117,299
443,ValueBuyer,40.3717,500
444,Aggressive,30.094,500
445,Conservative,41.1712,500
446,Random,308.1639,500
447,ValueBuyer,44.8349,500
448,Random,69.8345,500
449,Aggressive,35.2336,500
450,Aggressive,26.2251,500
451,Aggressive,29.8445,500
452,Conservative,71.0586,446
453,Random,42.378,500
454,ValueBuyer,7.2206,162
455,Aggressive,49.7107,500
456,Aggressive,11.2935,254
457,Aggressive,50.7197,500
458,Aggressive,67.1884,500
459,Conservative,13.257,360
460,Aggressive,15.0415,262
461,ValueBuyer,19.8376,352
462,Aggressive,32.2749,500
463,Aggressive,44.7852,500
464,Aggressive,27.3739,500
465,Random,53.2377,500
466,Aggressive,24.5206,500
467,Conservative,33.0719,500
468,Random,32.803,183
469,Conservative,39.6849,500
470,Random,88.8574,500
471,Aggressive,41.096,500
472,ValueBuyer,30.1462,500
473,Aggressive,42.1643,500
474,Random,141.826,324
475,ValueBuyer,37.2749,500
476,Conservative,38.5609,500
477,ValueBuyer,17.8193,233
478,Aggressive,12.0165,293
479,Random,48.0789,500
480,Aggressive,27.3294,500
481,Random,26.2297,150
482,Conservative,32.1905,500
483,Aggressive,34.7362,500
484,ValueBuyer,29.7375,500
485,Conservative,36.3965,500
486,Aggressive,23.9192,500
487,Conservative,43.2447,500
488,Aggressive,30.755,500
489,ValueBuyer,16.6831,218
490,Random,71.9058,500
491,Random,165.8538,248
492,ValueBuyer,26.0215,500
493,Random,51.3432,500
494,Aggressive,21.9707,500
495,Conservative,29.2669,500
496,Aggressive,31.2912,500
497,Random,61.6934,500
498,Conservative,38.8989,500
499,Conservative,33.1883,463
500,Random,276.1235,236
501,Random,46.7078,500
502,Aggressive,7.9638,175
503,ValueBuyer,48.5776,500
504,Conservative,39.8435,500
505,Aggressive,17.9126,206
506,Conservative,33.4141,500
507,Conservative,43.9421,500
508,Aggressive,38.7631,500
509,Aggressive,9.7702,500
510,Random,204.0189,240
511,Aggressive,7.2828,173
512,Aggressive,35.2957,500
513,Aggressive,45.6521,500
514,ValueBuyer,32.1712,500
515,Random,42.2686,500
516,Random,47.3914,500
517,Random,58.109,500
518,Aggressive,38.792,500
519,Random,489.564,469
520,Aggressive,27.6689,500
521,ValueBuyer,24.4068,500
522,Conservative,46.6566,500
523,Conservative,34.4599,500
524,ValueBuyer,7.7297,206
525,Conservative,28.3382,500
526,Random,56.2532,500
527,Conservative,73.7418,500
528,ValueBuyer,46.3542,500
529,Aggressive,32.8243,500
530,Conservative,23.1003,331
531,Random,36.381,132
532,Random,46.8436,500
533,Random,45.4734,500
534,Conservative,36.6821,500
535,Aggressive,6.9831,212
536,ValueBuyer,28.9473,500
537,Random,52.2977,500
538,ValueBuyer,38.8079,500
539,Aggressive,24.9027,500
540,Aggressive,49.2675,500
541,Conservative,6.5798,500
542,Aggressive,14.8311,234
543,Conservative,25.0604,500
544,ValueBuyer,12.2104,189
545,ValueBuyer,43.1151,500
546,Random,94.9934,500
547,Aggressive,7.4512,305
548,ValueBuyer,37.1108,500
549,Conservative,26.6269,417
550,Random,173.9925,397
551,ValueBuyer,42.4665,500
552,Aggressive,12.2621,197
553,ValueBuyer,17.5909,204
554,Aggressive,35.5737,500
555,Aggressive,36.6818,500
556,Random,56.4699,500
557,Random,45.9584,500
558,Aggressive,36.4319,500
559,Aggressive,13.1762,119
560,Random,44.3619,500
561,Aggressive,32.4784,500
562,Aggressive,23.3672,326
563,Conservative,47.3959,500
564,ValueBuyer,16.6889,320
565,Aggressive,13.3857,220
566,Conservative,19.7476,500
567,Aggressive,38.2888,500
568,Random,53.5828,500
569,Aggressive,18.3907,314
570,Conservative,35.0482,435
571,Aggressive,26.1796,500
572,ValueBuyer,11.8003,197
573,ValueBuyer,35.529,500
574,Random,43.7118,500
575,Aggressive,51.5455,500
576,ValueBuyer,35.6869,500
577,Random,195.4982,306
578,ValueBuyer,23.5691,475
579,Conservative,27.9088,500
580,Aggressive,33.4977,500
581,Random,59.7037,500
582,ValueBuyer,15.8764,251
583,Conservative,20.4162,276
584,Aggressive,7.7441,244
585,Random,77.0206,312
