episode,winner,ppo_agent_reward,episode_length
380,ValueBuyer,2.45,500
381,Aggressive,2.45,500
382,Conservative,0.55,355
383,Conservative,0.25,447
384,Aggressive,2.85,500
385,Aggressive,2.1,500
386,ValueBuyer,2.35,500
387,ValueBuyer,2.6,500
388,Conservative,1.9,500
389,ValueBuyer,2.5,500
390,Conservative,2.35,500
391,Random,2.45,500
392,Aggressive,2.55,500
393,Conservative,2.4,500
394,Aggressive,2.6,500
395,Conservative,2.3,500
396,Aggressive,2.4,500
397,Aggressive,2.55,500
398,Aggressive,2.4,500
399,Conservative,0.55,280
400,ValueBuyer,-0.6,130
401,Conservative,2.5,500
402,Aggressive,2.65,500
403,Conservative,2.35,500
404,ValueBuyer,2.55,500
405,Conservative,2.05,440
406,Conservative,2.3,500
407,Aggressive,2.2,500
408,Conservative,2.05,500
409,ValueBuyer,0.2,220
410,Conservative,2.6,500
411,Random,0.35,319
412,Random,2.35,500
413,Conservative,2.35,500
414,Aggressive,2.45,500
415,Random,-0.15,272
416,Aggressive,2.65,500
417,Conservative,2.3,500
418,ValueBuyer,2.4,500
419,Random,-0.2,289
420,Conservative,0.9,447
421,Aggressive,2.6,500
422,Aggressive,2.15,500
423,Aggressive,2.5,500
424,ValueBuyer,-0.4,113
425,Aggressive,3.75,500
426,Conservative,2.25,500
427,ValueBuyer,0.5,377
428,ValueBuyer,2.45,500
429,Random,-0.35,382
430,Random,2.05,500
431,Aggressive,2.45,500
432,Aggressive,2.75,500
433,Conservative,2.05,500
434,ValueBuyer,0.25,178
435,Conservative,-0.2,237
436,ValueBuyer,0.2,300
437,Conservative,2.2,500
438,Aggressive,2.2,500
439,Aggressive,2.75,500
440,ValueBuyer,2.3,500
441,Conservative,2.2,500
442,ValueBuyer,1.1,338
443,Aggressive,2.4,500
444,ValueBuyer,2.65,500
445,Conservative,1.5,483
446,ValueBuyer,2.4,500
447,Aggressive,2.35,500
448,Aggressive,2.4,500
449,ValueBuyer,-0.2,150
450,Conservative,2.55,500
451,Random,2.25,500
452,Random,2.1,500
453,ValueBuyer,-0.25,140
454,Aggressive,2.55,500
455,Aggressive,2.35,500
456,Conservative,2.5,500
457,Aggressive,2.45,500
458,Aggressive,2.4,500
459,Aggressive,2.0,500
460,ValueBuyer,2.45,500
461,ValueBuyer,0.4,288
462,Aggressive,2.5,500
463,Conservative,2.1,500
464,Aggressive,2.35,500
465,ValueBuyer,2.5,500
466,Aggressive,2.55,500
467,ValueBuyer,2.15,500
468,ValueBuyer,-0.2,196
469,Conservative,1.35,480
470,ValueBuyer,0.05,219
471,ValueBuyer,1.8,500
472,ValueBuyer,2.25,500
473,Aggressive,2.25,500
474,ValueBuyer,0.25,291
475,Conservative,1.1,481
476,Aggressive,2.6,500
477,Aggressive,2.55,500
478,Random,1.1,500
479,Conservative,-0.2,201
480,Conservative,2.4,500
481,Aggressive,2.4,500
482,Conservative,0.8,426
483,Aggressive,2.4,500
484,Conservative,0.6,373
485,Aggressive,2.5,500
486,Conservative,0.3,242
487,Aggressive,2.3,500
488,Aggressive,2.55,500
489,ValueBuyer,2.45,500
490,Aggressive,2.5,500
491,ValueBuyer,2.0,500
492,ValueBuyer,0.55,307
493,Aggressive,2.5,500
494,Conservative,2.4,500
495,Aggressive,2.55,500
496,Conservative,1.8,500
497,Random,2.2,500
498,ValueBuyer,0.1,193
499,Random,2.2,500
500,Aggressive,2.3,500
501,Conservative,2.4,500
502,Conservative,2.3,500
503,Aggressive,2.5,500
504,Random,2.35,500
505,Aggressive,2.35,500
506,Aggressive,2.6,500
507,Conservative,0.15,244
508,Conservative,2.35,500
509,Conservative,2.35,500
510,ValueBuyer,2.1,494
511,ValueBuyer,0.35,331
512,Aggressive,2.3,500
513,Aggressive,2.65,500
514,Conservative,2.2,500
515,Conservative,2.2,500
516,Aggressive,2.15,500
517,ValueBuyer,0.1,204
518,ValueBuyer,-0.3,174
519,Conservative,2.4,500
520,Conservative,2.6,500
521,Conservative,2.25,500
522,ValueBuyer,2.2,500
523,Aggressive,2.6,500
524,Aggressive,2.4,500
525,Conservative,2.25,500
526,ValueBuyer,1.65,500
527,Conservative,2.4,500
