episode,winner,ppo_agent_reward,episode_length
939,Random,24.6157,500
940,Aggressive,43.4628,500
941,ValueBuyer,50.9944,183
942,ValueBuyer,204.7491,417
943,Conservative,45.466,500
944,Aggressive,9.339,166
945,Aggressive,33.0295,500
946,Conservative,44.4163,500
947,Conservative,35.7667,500
948,ValueBuyer,50.6209,500
949,ValueBuyer,184.4305,250
950,Conservative,11.8747,202
951,Aggressive,37.9511,500
952,Conservative,47.9335,500
953,Aggressive,32.0119,500
954,Conservative,40.9281,500
955,Conservative,15.5774,308
956,ValueBuyer,236.5925,320
957,Aggressive,44.8489,500
958,ValueBuyer,60.3829,500
959,ValueBuyer,95.8368,332
960,Random,14.7837,457
961,Aggressive,54.2892,500
962,Aggressive,48.6707,500
963,Conservative,39.5656,500
964,Conservative,29.4408,500
965,Aggressive,30.1118,327
966,Conservative,41.8152,500
967,ValueBuyer,109.8341,159
968,Aggressive,21.1344,199
969,ValueBuyer,65.7096,500
970,Conservative,13.5746,226
971,Aggressive,45.0579,500
972,Random,12.5279,195
973,Conservative,41.8493,500
974,ValueBuyer,58.3276,500
975,Conservative,38.0082,500
976,Conservative,28.3407,500
977,Aggressive,38.4113,500
978,ValueBuyer,50.7932,500
979,Random,40.5321,500
980,Aggressive,25.9053,459
981,Aggressive,47.4576,500
982,Random,21.7183,275
983,ValueBuyer,68.14,500
984,Aggressive,48.3302,500
985,Aggressive,32.0196,500
986,ValueBuyer,155.7585,292
987,Aggressive,37.0442,500
988,Aggressive,46.7267,500
989,ValueBuyer,46.0795,500
990,Conservative,25.3701,276
991,Random,29.7896,500
992,ValueBuyer,155.4905,375
993,Aggressive,9.4791,208
994,Conservative,45.7006,500
995,ValueBuyer,31.2287,190
996,Aggressive,49.0884,500
997,ValueBuyer,47.6217,500
998,Aggressive,31.816,500
999,Conservative,36.1377,500
1000,Conservative,47.2139,500
1001,Aggressive,31.4805,500
1002,Aggressive,32.7533,349
1003,ValueBuyer,100.4117,213
1004,Conservative,35.7824,500
1005,Aggressive,47.2102,500
1006,Conservative,39.6772,500
1007,Aggressive,13.7508,246
1008,Aggressive,46.2814,500
1009,Aggressive,19.5886,500
1010,Aggressive,34.5355,500
1011,Random,17.2486,211
1012,ValueBuyer,50.6464,500
1013,Aggressive,45.8976,500
1014,Conservative,36.895,500
1015,Conservative,32.9974,500
1016,Random,37.9061,500
1017,Aggressive,12.7828,255
1018,ValueBuyer,81.3673,500
1019,ValueBuyer,59.5934,500
1020,ValueBuyer,48.8311,500
1021,Random,30.878,500
1022,Aggressive,43.2349,500
1023,Aggressive,17.4427,220
1024,ValueBuyer,55.6447,500
1025,Aggressive,9.7967,500
1026,Aggressive,46.0215,500
1027,ValueBuyer,98.9329,500
1028,Aggressive,29.1227,367
1029,ValueBuyer,145.8725,373
1030,Aggressive,27.0411,289
1031,Conservative,35.9297,500
1032,Aggressive,15.6918,222
1033,Aggressive,40.9932,500
1034,ValueBuyer,166.3967,338
1035,Aggressive,27.0741,373
1036,Conservative,43.2029,500
1037,Aggressive,41.6035,500
1038,Aggressive,68.4984,500
1039,ValueBuyer,64.491,500
1040,Conservative,38.1654,500
1041,Aggressive,47.0409,500
1042,Aggressive,31.0842,215
1043,Aggressive,43.2071,500
1044,Aggressive,38.6755,500
1045,Conservative,30.2884,500
1046,Aggressive,43.2993,500
1047,Conservative,22.3728,326
1048,Aggressive,38.5191,500
1049,Aggressive,12.1297,200
1050,Random,42.9334,500
1051,Aggressive,82.5242,500
1052,Aggressive,38.1735,500
1053,ValueBuyer,241.8179,290
1054,Conservative,18.911,319
1055,ValueBuyer,52.8852,500
1056,Conservative,6.8995,259
1057,ValueBuyer,56.2508,500
1058,ValueBuyer,45.8337,500
1059,Random,37.9766,470
1060,Aggressive,43.3972,500
1061,Aggressive,12.5588,142
1062,Aggressive,40.5259,500
1063,Conservative,36.1803,500
1064,Aggressive,9.9393,166
1065,Aggressive,35.0008,500
1066,Conservative,53.7584,500
1067,ValueBuyer,50.0745,500
1068,Conservative,43.4914,500
1069,Conservative,38.3009,500
1070,Conservative,38.6314,500
1071,Aggressive,27.8,500
1072,Conservative,37.9175,500
1073,ValueBuyer,173.8798,336
1074,Aggressive,36.94,500
1075,Aggressive,34.6373,500
1076,Conservative,22.9982,261
1077,Aggressive,13.023,349
1078,Aggressive,37.0821,500
1079,Aggressive,14.3707,178
1080,ValueBuyer,89.8645,332
1081,Conservative,20.3082,229
1082,ValueBuyer,43.8296,500
1083,Aggressive,6.9844,107
1084,Aggressive,36.8102,500
1085,Conservative,53.4054,500
1086,Aggressive,45.7332,500
1087,Aggressive,40.6091,500
1088,ValueBuyer,44.4574,500
1089,Aggressive,27.7772,340
1090,ValueBuyer,137.2394,281
1091,Conservative,40.7493,500
1092,ValueBuyer,52.7243,500
1093,ValueBuyer,138.2034,304
1094,Aggressive,52.8852,500
1095,Conservative,34.1377,366
1096,Aggressive,47.9158,500
1097,ValueBuyer,91.9421,211
1098,Aggressive,45.523,500
1099,Aggressive,21.5792,220
1100,Aggressive,43.2829,500
1101,Conservative,49.9725,500
1102,ValueBuyer,49.8101,500
1103,Aggressive,45.7868,500
1104,ValueBuyer,52.4884,293
1105,Aggressive,36.6927,500
1106,Conservative,4.8757,500
1107,Aggressive,42.1815,500
1108,ValueBuyer,65.1344,500
1109,Conservative,11.5309,351
1110,Aggressive,39.6445,500
1111,Conservative,32.0186,494
1112,Conservative,29.5145,318
1113,Conservative,31.519,500
1114,Aggressive,47.7774,500
1115,Aggressive,40.5026,500
1116,ValueBuyer,91.1496,343
1117,ValueBuyer,68.4299,500
1118,Random,16.4055,259
1119,Conservative,24.1625,251
1120,Aggressive,19.5658,291
1121,Aggressive,37.9449,500
1122,Aggressive,17.5249,248
1123,Aggressive,44.8124,500
1124,ValueBuyer,52.3396,500
1125,Conservative,27.7228,367
1126,Aggressive,10.7777,147
1127,Aggressive,32.9779,500
1128,ValueBuyer,61.8477,265
1129,Conservative,39.3625,500
1130,Conservative,39.4138,500
1131,ValueBuyer,133.167,383
1132,ValueBuyer,291.3068,393
1133,Conservative,40.4827,500
1134,ValueBuyer,70.5462,500
1135,Conservative,51.1304,500
1136,Aggressive,23.1825,474
1137,Aggressive,32.5326,500
1138,Aggressive,26.5786,500
1139,Aggressive,39.7177,500
1140,Aggressive,54.3732,500
1141,ValueBuyer,203.3938,306
1142,ValueBuyer,208.1062,301
1143,Conservative,14.403,437
1144,Conservative,44.9314,500
1145,Aggressive,34.2815,500
1146,Conservative,39.7883,358
1147,ValueBuyer,90.3843,291
1148,ValueBuyer,178.5634,330
1149,Aggressive,15.4097,235
1150,Conservative,47.317,500
1151,ValueBuyer,56.6114,500
1152,Aggressive,41.0848,500
1153,Conservative,15.9514,369
1154,Random,42.9777,500
1155,Conservative,15.2285,328
1156,ValueBuyer,87.2882,500
1157,ValueBuyer,29.7643,118
1158,Conservative,47.4565,500
1159,ValueBuyer,122.9618,404
1160,ValueBuyer,122.9996,272
1161,Aggressive,44.8357,500
1162,ValueBuyer,97.5931,302
1163,Random,46.2545,500
1164,Conservative,49.6822,500
1165,Conservative,19.6366,333
1166,Aggressive,38.5038,500
1167,ValueBuyer,94.2262,256
1168,Aggressive,16.8054,277
1169,ValueBuyer,51.0666,248
1170,Random,40.9731,500
1171,Aggressive,3.9702,107
1172,Conservative,23.3637,362
1173,Conservative,34.9239,500
1174,Conservative,49.2511,500
1175,Aggressive,46.2152,500
1176,Conservative,27.1465,500
1177,ValueBuyer,41.8784,500
1178,ValueBuyer,100.7849,385
1179,Aggressive,7.8174,127
1180,Aggressive,34.6139,500
1181,Aggressive,25.3527,393
1182,Aggressive,12.0543,175
1183,ValueBuyer,63.9748,500
1184,Aggressive,27.4734,379
1185,ValueBuyer,44.305,500
1186,Conservative,35.7848,500
1187,ValueBuyer,62.624,203
1188,Conservative,35.2025,500
1189,ValueBuyer,121.6525,500
1190,ValueBuyer,99.9996,500
1191,Conservative,50.8343,500
1192,Aggressive,14.4099,207
1193,Conservative,43.0319,500
1194,Aggressive,26.6387,500
1195,ValueBuyer,134.8448,244
1196,Conservative,33.4953,500
1197,ValueBuyer,44.2084,500
1198,ValueBuyer,47.99,500
1199,Conservative,36.0827,393
1200,ValueBuyer,88.8802,500
1201,ValueBuyer,195.5603,289
1202,Aggressive,8.5586,197
1203,ValueBuyer,127.9244,500
1204,Conservative,37.8094,500
1205,Aggressive,26.2225,500
1206,Aggressive,5.8855,500
1207,ValueBuyer,65.5126,500
1208,ValueBuyer,58.3354,500
1209,ValueBuyer,64.5572,500
1210,ValueBuyer,88.6319,500
1211,Random,31.8722,500
1212,ValueBuyer,57.6436,500
1213,Random,8.2769,110
1214,Conservative,3.825,234
1215,ValueBuyer,86.7558,220
1216,ValueBuyer,45.8702,500
1217,Aggressive,43.2285,500
1218,ValueBuyer,51.4636,500
1219,Aggressive,40.2203,500
1220,ValueBuyer,106.6861,364
1221,Aggressive,20.8328,500
1222,ValueBuyer,59.3591,500
1223,Conservative,31.8306,500
1224,ValueBuyer,83.0732,220
1225,ValueBuyer,414.9933,332
1226,ValueBuyer,55.4636,500
1227,Aggressive,11.4341,163
1228,Conservative,18.2757,340
1229,ValueBuyer,23.7853,160
1230,Conservative,44.9467,500
1231,ValueBuyer,138.0687,261
1232,Conservative,41.3384,500
1233,ValueBuyer,86.8654,500
1234,Aggressive,35.2591,500
1235,Aggressive,14.72,185
1236,Aggressive,43.7041,500
1237,Aggressive,35.709,500
1238,Aggressive,25.2193,500
1239,Aggressive,21.2266,500
1240,Aggressive,15.457,354
1241,Aggressive,30.2131,500
1242,Aggressive,15.4603,240
1243,Random,43.1259,500
1244,Conservative,46.6208,500
1245,Aggressive,34.3092,500
1246,Conservative,33.9145,500
1247,Aggressive,12.2351,152
1248,ValueBuyer,57.4301,500
1249,ValueBuyer,73.8459,500
1250,Conservative,30.3693,500
1251,ValueBuyer,51.5266,500
1252,Aggressive,43.1603,500
1253,Conservative,14.1037,287
1254,ValueBuyer,78.7757,235
1255,Aggressive,35.406,500
1256,Aggressive,11.9559,223
1257,Conservative,56.1647,500
1258,Conservative,41.7201,500
1259,ValueBuyer,51.658,500
1260,Aggressive,44.1077,500
1261,ValueBuyer,56.2344,500
1262,ValueBuyer,91.4003,276
1263,ValueBuyer,67.7326,500
1264,Aggressive,51.1878,500
1265,Conservative,33.713,337
1266,Aggressive,43.0315,500
1267,Random,33.5992,500
1268,Aggressive,28.7801,500
1269,Conservative,33.3349,500
1270,Conservative,51.2553,500
1271,ValueBuyer,58.0123,500
1272,Conservative,37.9344,500
1273,ValueBuyer,146.5043,319
1274,Aggressive,44.9654,500
1275,ValueBuyer,399.0344,429
1276,Aggressive,43.729,500
1277,ValueBuyer,42.972,500
1278,ValueBuyer,51.3056,500
1279,Aggressive,12.6287,123
1280,Aggressive,13.4222,226
1281,Aggressive,48.0563,500
1282,ValueBuyer,48.3067,174
1283,Conservative,46.1938,500
1284,ValueBuyer,42.8193,500
1285,ValueBuyer,303.5669,435
1286,ValueBuyer,56.4886,500
1287,Conservative,30.1074,429
1288,Aggressive,37.7624,500
1289,Aggressive,42.5915,500
1290,Conservative,19.6237,374
1291,Conservative,15.9757,307
1292,Conservative,46.4233,500
1293,Conservative,37.6689,500
1294,Random,25.0366,418
1295,Aggressive,33.4816,500
1296,Aggressive,20.79,358
1297,Conservative,42.0692,500
1298,ValueBuyer,48.1583,500
1299,ValueBuyer,53.9053,500
1300,Aggressive,42.3217,500
1301,Aggressive,37.4396,500
1302,Aggressive,44.666,500
1303,Aggressive,48.0217,500
1304,Conservative,46.4957,500
1305,Conservative,40.6839,500
1306,ValueBuyer,46.8288,500
1307,Aggressive,24.7742,364
1308,Aggressive,32.9769,500
1309,Aggressive,32.9794,500
1310,ValueBuyer,56.9553,500
1311,ValueBuyer,109.9421,500
1312,ValueBuyer,70.532,164
1313,ValueBuyer,43.3948,500
1314,Aggressive,34.2161,500
1315,ValueBuyer,176.5252,329
1316,Conservative,11.8735,416
1317,ValueBuyer,120.2832,199
1318,Aggressive,20.7283,239
1319,Aggressive,25.0333,500
1320,ValueBuyer,174.8869,273
1321,Aggressive,31.0627,500
1322,ValueBuyer,48.702,500
1323,Random,34.3971,306
1324,Aggressive,7.3532,500
1325,ValueBuyer,75.9097,500
1326,ValueBuyer,48.9141,500
1327,ValueBuyer,57.2258,500
1328,Aggressive,22.8558,275
1329,Aggressive,20.2489,500
1330,Conservative,8.5171,171
1331,ValueBuyer,108.185,500
1332,Conservative,43.1276,500
1333,Conservative,15.1991,378
1334,Conservative,60.8421,500
1335,Aggressive,14.0536,202
1336,Conservative,36.0089,500
1337,Aggressive,40.775,500
1338,Aggressive,13.2427,177
1339,ValueBuyer,53.9371,500
1340,Conservative,48.2535,500
1341,ValueBuyer,57.4941,500
1342,ValueBuyer,107.2835,500
1343,ValueBuyer,68.5224,165
1344,Aggressive,15.8492,234
1345,Random,44.2223,500
1346,ValueBuyer,334.6446,472
1347,ValueBuyer,73.3188,500
1348,Conservative,45.3035,500
1349,Conservative,7.7084,251
1350,Aggressive,29.7232,500
1351,Conservative,44.7322,500
1352,ValueBuyer,51.1204,500
1353,Aggressive,53.1379,500
1354,ValueBuyer,75.923,307
1355,Aggressive,28.0828,500
1356,ValueBuyer,211.8757,490
1357,Random,41.986,500
1358,Aggressive,42.6295,500
1359,Aggressive,18.9135,178
1360,ValueBuyer,130.082,315
1361,Aggressive,64.7341,480
1362,ValueBuyer,50.9555,500
1363,Conservative,39.7301,500
1364,Aggressive,24.4847,500
1365,Conservative,42.8661,500
1366,ValueBuyer,112.0582,500
1367,ValueBuyer,55.8261,500
1368,Conservative,46.0512,500
1369,Aggressive,33.9909,326
1370,Aggressive,48.9303,500
1371,Conservative,52.798,500
1372,ValueBuyer,152.2592,293
1373,Aggressive,14.2046,293
1374,ValueBuyer,149.3999,500
1375,ValueBuyer,71.0089,500
1376,Conservative,21.7267,344
1377,Aggressive,38.7423,500
1378,Conservative,33.7598,500
1379,Aggressive,26.3049,270
1380,Aggressive,7.9089,170
1381,Aggressive,51.3027,500
1382,Conservative,45.9037,500
1383,Aggressive,48.0012,500
1384,ValueBuyer,46.194,500
1385,Conservative,39.3238,500
1386,Aggressive,25.0146,373
1387,Aggressive,19.1265,256
1388,Aggressive,6.7564,129
1389,Conservative,42.4994,500
1390,Conservative,52.958,500
1391,Aggressive,41.4156,500
1392,ValueBuyer,32.5279,204
1393,Conservative,41.0668,500
1394,Aggressive,39.0498,500
1395,ValueBuyer,65.5837,500
1396,Aggressive,12.1971,281
1397,ValueBuyer,53.3491,500
1398,ValueBuyer,45.9528,500
1399,Random,46.5931,500
1400,Conservative,38.6402,500
1401,Random,5.9478,500
1402,ValueBuyer,69.3971,500
1403,Aggressive,46.1304,500
1404,Aggressive,34.6485,500
1405,Random,14.4064,198
1406,Aggressive,33.8436,500
1407,Conservative,39.3418,500
1408,ValueBuyer,52.8382,500
1409,Aggressive,13.0044,199
1410,Aggressive,10.4692,170
1411,Conservative,11.3589,480
1412,Aggressive,43.8241,500
1413,Conservative,41.4368,500
1414,Aggressive,52.2285,500
1415,Aggressive,37.6433,500
1416,ValueBuyer,59.877,500
1417,ValueBuyer,48.1175,500
1418,Aggressive,32.8623,448
1419,ValueBuyer,31.1328,160
1420,Aggressive,7.0878,146
1421,ValueBuyer,55.6604,500
1422,ValueBuyer,45.357,172
1423,ValueBuyer,54.761,500
1424,Conservative,18.2741,281
1425,Aggressive,15.6354,208
1426,Conservative,37.0414,500
1427,Aggressive,33.7103,252
1428,Conservative,44.0004,500
1429,Aggressive,21.8226,500
1430,Conservative,34.2594,500
1431,ValueBuyer,90.7322,500
1432,Aggressive,38.3667,500
1433,Aggressive,16.1789,250
1434,ValueBuyer,65.4293,500
1435,ValueBuyer,59.3433,500
1436,Conservative,38.0688,500
1437,Conservative,47.561,500
1438,Aggressive,47.4918,500
1439,Aggressive,11.6134,205
1440,ValueBuyer,56.4083,500
1441,ValueBuyer,44.9894,500
1442,Aggressive,44.3474,500
1443,Conservative,11.8914,346
1444,Conservative,53.406,500
1445,ValueBuyer,130.1003,257
1446,Random,42.7139,500
1447,Random,46.5566,484
1448,Aggressive,41.6081,500
1449,ValueBuyer,43.5955,500
1450,Random,20.4332,500
1451,Aggressive,18.0383,242
1452,Aggressive,31.6211,500
1453,Aggressive,22.3494,322
1454,ValueBuyer,47.0039,500
1455,Random,35.5729,500
1456,Random,37.288,407
1457,ValueBuyer,86.6901,293
1458,Aggressive,25.9486,279
1459,Random,18.7465,369
1460,Aggressive,20.1999,237
1461,Aggressive,43.7426,500
1462,ValueBuyer,54.5379,500
1463,Random,22.3277,402
1464,Random,35.7945,500
1465,Aggressive,26.4744,237
1466,Aggressive,18.3572,254
1467,Aggressive,24.8028,500
1468,Conservative,51.3934,500
1469,Aggressive,46.5436,500
1470,Random,31.6674,500
1471,Aggressive,5.3969,172
1472,ValueBuyer,111.0575,197
1473,Conservative,33.3945,393
1474,Conservative,27.1058,306
1475,ValueBuyer,70.0373,151
1476,Random,13.1893,205
1477,ValueBuyer,47.385,500
1478,Aggressive,16.3168,472
1479,Conservative,27.5084,310
1480,Conservative,39.9948,500
1481,Aggressive,30.2098,500
1482,Conservative,19.4666,500
1483,Aggressive,24.5309,264
1484,ValueBuyer,62.1928,500
1485,ValueBuyer,56.0133,500
1486,Aggressive,89.408,449
1487,Conservative,37.1646,500
1488,Aggressive,48.9952,500
1489,Aggressive,44.6394,500
1490,Aggressive,47.4535,500
1491,ValueBuyer,47.5568,288
1492,ValueBuyer,164.0428,416
1493,ValueBuyer,85.9025,239
1494,Aggressive,44.0817,500
1495,ValueBuyer,57.1198,500
1496,Conservative,36.3533,434
1497,ValueBuyer,73.0618,276
1498,Aggressive,38.9393,500
1499,Conservative,48.2056,500
